Origin,Dest,Time,Distance,Count,O_lat,O_long,D_lat,D_long
RDU,MKE,129.8111111,689,90,35.87760162,-78.78749847,42.94720078,-87.89659882
RDU,MSN,206.5,1129.5,3,35.87760162,-78.78749847,43.13990021,-89.33750153
RDU,MSP,534.3697479,3200.784314,1166,35.87760162,-78.78749847,44.882,-93.221802
RDU,MSY,181.6243094,1075.966851,250,35.87760162,-78.78749847,29.99340057,-90.25800323
RDU,ORD,946.4410959,4433.506849,2505,35.87760162,-78.78749847,41.9786,-87.9048
RDU,PBI,124.85,638,20,35.87760162,-78.78749847,26.68320084,-80.09559631
RDU,PGD,114.4495413,645,109,35.87760162,-78.78749847,26.92020035,-81.9905014
RDU,PHL,665.3269231,2566.384615,2772,35.87760162,-78.78749847,39.87189865,-75.2410965
RDU,PHX,308.2757475,2117.166113,337,35.87760162,-78.78749847,33.43429947,-112.012001
RDU,PIE,109.5104167,595,96,35.87760162,-78.78749847,27.91020012,-82.68740082
RDU,PIT,117.7480916,503.2671756,201,35.87760162,-78.78749847,40.49150085,-80.23290253
RDU,PVD,102.1956522,566,92,35.87760162,-78.78749847,41.732601,-71.420403
RDU,PWM,114.2264151,700,53,35.87760162,-78.78749847,43.64619827,-70.30930328
RDU,RSW,126.3076923,667,13,35.87760162,-78.78749847,26.53619957,-81.75520325
RDU,SAN,325.5128205,2193,39,35.87760162,-78.78749847,32.73360062,-117.1900024
RDU,SAT,200.5555556,1224,81,35.87760162,-78.78749847,29.53370094,-98.46980286
RDU,SEA,682.1726027,4604.810959,714,35.87760162,-78.78749847,47.449001,-122.308998
RDU,SFB,97.82653061,510,98,35.87760162,-78.78749847,28.77759933,-81.23750305
RDU,SFO,955.1534247,6595.068493,1003,35.87760162,-78.78749847,37.61899948,-122.375
RDU,SLC,269.1957187,1823,327,35.87760162,-78.78749847,40.78839874,-111.9779968
RDU,STL,214.7867036,1191.731302,645,35.87760162,-78.78749847,38.748697,-90.370003
RDU,SYR,99.45,519,40,35.87760162,-78.78749847,43.11119843,-76.10630035
RDU,TPA,419.7410468,2325.360882,1438,35.87760162,-78.78749847,27.97550011,-82.53320313
RDU,TTN,80.48175182,373,137,35.87760162,-78.78749847,40.27669907,-74.81349945
RDU,VPS,106.6521739,582,23,35.87760162,-78.78749847,30.4832,-86.525398
RFD,AZA,204.2148148,1373,135,42.19540024,-89.09719849,33.30780029,-111.6549988
RFD,LAS,214.1132075,1455,106,42.19540024,-89.09719849,36.08010101,-115.1520004
RFD,PGD,162.4691358,1140.91358,164,42.19540024,-89.09719849,26.92020035,-81.9905014
RFD,PIE,149.4307692,1049,130,42.19540024,-89.09719849,27.91020012,-82.68740082
RFD,SFB,148.0687023,1032.824427,132,42.19540024,-89.09719849,28.77759933,-81.23750305
RHI,MSP,135.1046832,372.6721763,712,45.63119888,-89.46749878,44.882,-93.221802
RIC,ATL,1171.613699,5602.00274,4251,37.50519943,-77.31970215,33.6367,-84.428101
RIC,BNA,106.2727273,527,55,37.50519943,-77.31970215,36.12450027,-86.67819977
RIC,BOS,421.2857143,2188.994505,1681,37.50519943,-77.31970215,42.36429977,-71.00520325
RIC,CHO,0,76,1,37.50519943,-77.31970215,38.1385994,-78.45290375
RIC,CLT,639.6456044,2077.181319,2942,37.50519943,-77.31970215,35.2140007,-80.94309998
RIC,DEN,363.1538462,2218.928571,545,37.50519943,-77.31970215,39.86169815,-104.6729965
RIC,DFW,464.9120879,2758.203297,867,37.50519943,-77.31970215,32.896801,-97.038002
RIC,DTW,237.734104,1029.294798,781,37.50519943,-77.31970215,42.21239853,-83.35340118
RIC,EWR,311.5761773,1023.595568,1334,37.50519943,-77.31970215,40.69250107,-74.16870117
RIC,FLL,375.8657534,2198.863014,997,37.50519943,-77.31970215,26.072599,-80.152702
RIC,IAD,70.04375,145.625,233,37.50519943,-77.31970215,38.94449997,-77.45580292
RIC,IAH,261.6293103,1529.367816,460,37.50519943,-77.31970215,29.9843998,-95.34140015
RIC,JFK,226.7756233,751.5124654,942,37.50519943,-77.31970215,40.63980103,-73.77890015
RIC,LGA,637.2203857,2231.426997,2774,37.50519943,-77.31970215,40.77719879,-73.87259674
RIC,MCO,320.4054795,1736.027397,950,37.50519943,-77.31970215,28.42939949,-81.30899811
RIC,MIA,217.9478022,1230.700549,543,37.50519943,-77.31970215,25.79319954,-80.29060364
RIC,MSP,272.6411765,1526.323529,535,37.50519943,-77.31970215,44.882,-93.221802
RIC,ORD,815.7643836,3976.882192,2261,37.50519943,-77.31970215,41.9786,-87.9048
RIC,PHL,103.3776224,304.6153846,220,37.50519943,-77.31970215,39.87189865,-75.2410965
RIC,PIE,128.4234234,731,111,37.50519943,-77.31970215,27.91020012,-82.68740082
RIC,SFB,114.3557692,643,104,37.50519943,-77.31970215,28.77759933,-81.23750305
RKS,DEN,129.5659341,480.7142857,673,41.5942,-109.065001,39.86169815,-104.6729965
RNO,ATL,256.0416667,1993,24,39.49909973,-119.7679977,33.6367,-84.428101
RNO,AUS,194.4193548,1405,62,39.49909973,-119.7679977,30.19449997,-97.66989899
RNO,BOI,74.3,335,10,39.49909973,-119.7679977,43.5644,-116.223
RNO,DAL,174.0416667,1356,48,39.49909973,-119.7679977,32.847099,-96.851799
RNO,DEN,585.0465753,3850.389041,1748,39.49909973,-119.7679977,39.86169815,-104.6729965
RNO,DFW,415.0109589,2922.150685,793,39.49909973,-119.7679977,32.896801,-97.038002
RNO,IAH,220.024,1578.96,129,39.49909973,-119.7679977,29.9843998,-95.34140015
RNO,JFK,294.4907749,2411,271,39.49909973,-119.7679977,40.63980103,-73.77890015
RNO,LAS,666.9041096,3281.753425,3472,39.49909973,-119.7679977,36.08010101,-115.1520004
RNO,LAX,610.4986301,2487.40274,2322,39.49909973,-119.7679977,33.94250107,-118.4079971
RNO,LGB,82.36088154,415.2892562,375,39.49909973,-119.7679977,33.81769943,-118.1520004
RNO,MDW,225.3653846,1752.692308,217,39.49909973,-119.7679977,41.785999,-87.752403
RNO,MSP,187.4545455,1405,22,39.49909973,-119.7679977,44.882,-93.221802
RNO,OAK,124.5917808,425.4739726,858,39.49909973,-119.7679977,37.721298,-122.221001
RNO,ORD,340.4524887,2532.963801,335,39.49909973,-119.7679977,41.9786,-87.9048
RNO,PDX,93.97695853,444,217,39.49909973,-119.7679977,45.58869934,-122.5979996
RNO,PHX,626.8986301,3614.232877,2195,39.49909973,-119.7679977,33.43429947,-112.012001
RNO,SAN,179.6520548,1038.838356,777,39.49909973,-119.7679977,32.73360062,-117.1900024
RNO,SEA,177.0037736,849.1924528,399,39.49909973,-119.7679977,47.449001,-122.308998
RNO,SFO,293.739726,771.1561644,1466,39.49909973,-119.7679977,37.61899948,-122.375
RNO,SJC,122.769863,384.7561644,747,39.49909973,-119.7679977,37.362598,-121.929001
RNO,SLC,344.4191781,1737.715068,1503,39.49909973,-119.7679977,40.78839874,-111.9779968
ROA,ATL,399.6082192,1590.361644,1626,37.3255,-79.975403,33.6367,-84.428101
ROA,CLT,100.5328947,228.4210526,224,37.3255,-79.975403,35.2140007,-80.94309998
ROA,LGA,96.72575251,409.0635452,302,37.3255,-79.975403,40.77719879,-73.87259674
ROA,PIE,112.9826087,668,115,37.3255,-79.975403,27.91020012,-82.68740082
ROA,SFB,99.79844961,594,129,37.3255,-79.975403,28.77759933,-81.23750305
ROC,ATL,362.6246575,2103.356164,1025,43.1189003,-77.67240143,33.6367,-84.428101
ROC,BOS,194.7882353,868.9333333,646,43.1189003,-77.67240143,42.36429977,-71.00520325
ROC,BWI,196.7068493,817.339726,1077,43.1189003,-77.67240143,39.1754,-76.668297
ROC,CLT,423.3296703,1997.629121,1269,43.1189003,-77.67240143,35.2140007,-80.94309998
ROC,DCA,125.3447205,483.5279503,526,43.1189003,-77.67240143,38.8521,-77.037697
ROC,DTW,237.6843575,852.4469274,1031,43.1189003,-77.67240143,42.21239853,-83.35340118
ROC,EWR,178.9972376,551.801105,812,43.1189003,-77.67240143,40.69250107,-74.16870117
ROC,IAD,120.993865,480.5889571,272,43.1189003,-77.67240143,38.94449997,-77.45580292
ROC,JFK,454.2727273,1533.818182,2109,43.1189003,-77.67240143,40.63980103,-73.77890015
ROC,LGA,308.4388889,1010.355556,1432,43.1189003,-77.67240143,40.77719879,-73.87259674
ROC,MCO,170.1767956,1118.607735,392,43.1189003,-77.67240143,28.42939949,-81.30899811
ROC,MSP,139.0444444,783,315,43.1189003,-77.67240143,44.882,-93.221802
ROC,ORD,710.8410959,3211.39726,2220,43.1189003,-77.67240143,41.9786,-87.9048
ROC,PGD,171.3191489,1143,94,43.1189003,-77.67240143,26.92020035,-81.9905014
ROC,PHL,141.6134021,423.9175258,320,43.1189003,-77.67240143,39.87189865,-75.2410965
ROC,RSW,174.6666667,1166,3,43.1189003,-77.67240143,26.53619957,-81.75520325
ROC,SFB,156,1009,92,43.1189003,-77.67240143,28.77759933,-81.23750305
ROC,TPA,183.1717557,1206.667939,293,43.1189003,-77.67240143,27.97550011,-82.53320313
ROW,DFW,241.8186813,1168.763736,978,33.30160141,-104.5309982,32.896801,-97.038002
ROW,PHX,100.5761773,434.199446,362,33.30160141,-104.5309982,33.43429947,-112.012001
RST,ATL,197.3802817,1198.512676,512,43.90829849,-92.5,33.6367,-84.428101
RST,MSP,191.5013774,267.1515152,1276,43.90829849,-92.5,44.882,-93.221802
RST,ORD,308.1483516,1010.89011,1373,43.90829849,-92.5,41.9786,-87.9048
RSW,ACY,195.4388889,1372.072222,503,26.53619957,-81.75520325,39.45759964,-74.57720184
RSW,ALB,171.6346154,1205,52,26.53619957,-81.75520325,42.74829865,-73.80169678
RSW,ATL,996.8438356,5061.109589,3587,26.53619957,-81.75520325,33.6367,-84.428101
RSW,BDL,378.4102564,2714.432234,628,26.53619957,-81.75520325,41.93889999,-72.68319702
RSW,BNA,180.3217391,1042.191304,166,26.53619957,-81.75520325,36.12450027,-86.67819977
RSW,BOS,1178.335165,8091.049451,2358,26.53619957,-81.75520325,42.36429977,-71.00520325
RSW,BUF,258.3793103,1814.62069,138,26.53619957,-81.75520325,42.94049835,-78.73220062
RSW,BWI,602.9890411,4086.40274,1623,26.53619957,-81.75520325,39.1754,-76.668297
RSW,CAK,148.3294118,991,85,26.53619957,-81.75520325,40.91609955,-81.44219971
RSW,CLE,279.7752809,1845.575843,641,26.53619957,-81.75520325,41.4117012,-81.84980011
RSW,CLT,539.8054795,2865.205479,1743,26.53619957,-81.75520325,35.2140007,-80.94309998
RSW,CMH,288.6958904,1918.60274,753,26.53619957,-81.75520325,39.998001,-82.891899
RSW,COS,249.5365854,1575,41,26.53619957,-81.75520325,38.805801,-104.700996
RSW,CVG,249.8575499,1582.700855,632,26.53619957,-81.75520325,39.04880142,-84.6678009
RSW,DCA,362.3767313,2342.426593,948,26.53619957,-81.75520325,38.8521,-77.037697
RSW,DEN,444.3192982,2926.431579,519,26.53619957,-81.75520325,39.86169815,-104.6729965
RSW,DFW,497.3808219,2900.539726,1041,26.53619957,-81.75520325,32.896801,-97.038002
RSW,DTW,886.8849315,5788.263014,1949,26.53619957,-81.75520325,42.21239853,-83.35340118
RSW,EWR,926.8269231,5985.494505,2040,26.53619957,-81.75520325,40.69250107,-74.16870117
RSW,FNT,166.5384615,1138,13,26.53619957,-81.75520325,42.9654007,-83.74359894
RSW,GRR,229.8429752,1535.652893,162,26.53619957,-81.75520325,42.88079834,-85.52279663
RSW,HPN,165.9748603,1102,358,26.53619957,-81.75520325,41.06700134,-73.70760345
RSW,IAH,251.1840659,1476,624,26.53619957,-81.75520325,29.9843998,-95.34140015
RSW,IND,331.6027397,2174.794521,840,26.53619957,-81.75520325,39.7173,-86.294403
RSW,ISP,159,1101,114,26.53619957,-81.75520325,40.79520035,-73.10019684
RSW,JFK,498.8493151,3330.871233,1132,26.53619957,-81.75520325,40.63980103,-73.77890015
RSW,LAS,320.7692308,2070,13,26.53619957,-81.75520325,36.08010101,-115.1520004
RSW,LBE,144.4235294,956,85,26.53619957,-81.75520325,40.27590179,-79.40480042
RSW,LGA,499.1707989,3248.92562,1092,26.53619957,-81.75520325,40.77719879,-73.87259674
RSW,MCI,251.2272727,1617,154,26.53619957,-81.75520325,39.2976,-94.713898
RSW,MDW,547.0520548,3611.684932,1193,26.53619957,-81.75520325,41.785999,-87.752403
RSW,MIA,87.83333333,196.4444444,34,26.53619957,-81.75520325,25.79319954,-80.29060364
RSW,MKE,497.1488095,3323.666667,472,26.53619957,-81.75520325,42.94720078,-87.89659882
RSW,MSP,580.1840659,3886.21978,999,26.53619957,-81.75520325,44.882,-93.221802
RSW,OMA,199.0487805,1299,41,26.53619957,-81.75520325,41.3032,-95.894096
RSW,ORD,1173.693151,7158.794521,2333,26.53619957,-81.75520325,41.9786,-87.9048
RSW,PHL,541.7753425,3362.59726,1236,26.53619957,-81.75520325,39.87189865,-75.2410965
RSW,PHX,293.55,1868,20,26.53619957,-81.75520325,33.43429947,-112.012001
RSW,PIT,249.7619048,1695.866667,553,26.53619957,-81.75520325,40.49150085,-80.23290253
RSW,PVD,225.4955752,1603.539823,151,26.53619957,-81.75520325,41.732601,-71.420403
RSW,PWM,182.9285714,1343,14,26.53619957,-81.75520325,43.64619827,-70.30930328
RSW,RDU,119.1538462,667,13,26.53619957,-81.75520325,35.87760162,-78.78749847
RSW,ROC,162,1166,3,26.53619957,-81.75520325,43.1189003,-77.67240143
RSW,SLC,302.6428571,1985,14,26.53619957,-81.75520325,40.78839874,-111.9779968
RSW,STL,272.4712329,1780.975342,664,26.53619957,-81.75520325,38.748697,-90.370003
RSW,SYR,172.4,1186,20,26.53619957,-81.75520325,43.11119843,-76.10630035
RSW,TTN,154.9147287,1028,129,26.53619957,-81.75520325,40.27669907,-74.81349945
SAF,DEN,152,606,8,35.61709976,-106.0889969,39.86169815,-104.6729965
SAF,DFW,290.2258953,1584.694215,1044,35.61709976,-106.0889969,32.896801,-97.038002
SAF,PHX,95.8969697,370,330,35.61709976,-106.0889969,33.43429947,-112.012001
SAN,ABQ,187.3873626,1211.142857,702,32.73360062,-117.1900024,35.040199,-106.609001
SAN,ATL,1570.369863,12067.33151,2328,32.73360062,-117.1900024,33.6367,-84.428101
SAN,AUS,645.0191781,4595.408219,1441,32.73360062,-117.1900024,30.19449997,-97.66989899
SAN,BLI,171.0093458,1142,107,32.73360062,-117.1900024,48.7928009,-122.538002
SAN,BNA,370.956044,2929.557692,609,32.73360062,-117.1900024,36.12450027,-86.67819977
SAN,BOI,252.9863014,1498,730,32.73360062,-117.1900024,43.5644,-116.223
SAN,BOS,1045.684066,8332.791209,1172,32.73360062,-117.1900024,42.36429977,-71.00520325
SAN,BWI,1241.073973,9940.808219,1581,32.73360062,-117.1900024,39.1754,-76.668297
SAN,CLE,261.725,2026,40,32.73360062,-117.1900024,41.4117012,-81.84980011
SAN,CLT,754.8044077,5796.146006,1013,32.73360062,-117.1900024,35.2140007,-80.94309998
SAN,COS,130.9908257,816,109,32.73360062,-117.1900024,38.805801,-104.700996
SAN,CVG,246.9043478,1865,115,32.73360062,-117.1900024,39.04880142,-84.6678009
SAN,DAL,750.9013699,5229.945205,1615,32.73360062,-117.1900024,32.847099,-96.851799
SAN,DEN,1538.553425,9981.268493,4271,32.73360062,-117.1900024,39.86169815,-104.6729965
SAN,DFW,1567.4,10385.00548,3237,32.73360062,-117.1900024,32.896801,-97.038002
SAN,DTW,703.8,5358.90411,1000,32.73360062,-117.1900024,42.21239853,-83.35340118
SAN,ELP,96.83544304,636,79,32.73360062,-117.1900024,31.80719948,-106.3779984
SAN,EUG,130.56,850,25,32.73360062,-117.1900024,44.12459946,-123.211998
SAN,EWR,1403.404959,11036.08815,1652,32.73360062,-117.1900024,40.69250107,-74.16870117
SAN,FAT,156.5369863,676.1753425,786,32.73360062,-117.1900024,36.77619934,-119.7180023
SAN,FLL,285.2792208,2269,308,32.73360062,-117.1900024,26.072599,-80.152702
SAN,GEG,167.3020833,1027,96,32.73360062,-117.1900024,47.61989975,-117.5339966
SAN,HDN,130.5,769,44,32.73360062,-117.1900024,40.48120117,-107.2180023
SAN,HNL,744.4821918,5228,730,32.73360062,-117.1900024,21.32062,-157.924228
SAN,HOU,370.0986301,2748.306849,764,32.73360062,-117.1900024,29.64539909,-95.27890015
SAN,IAD,772.0109589,6240.50137,1011,32.73360062,-117.1900024,38.94449997,-77.45580292
SAN,IAH,1086.623626,7674.813187,2144,32.73360062,-117.1900024,29.9843998,-95.34140015
SAN,IND,233.9019608,1782,102,32.73360062,-117.1900024,39.7173,-86.294403
SAN,JFK,2042.134615,15737.72527,2342,32.73360062,-117.1900024,40.63980103,-73.77890015
SAN,KOA,353.72,2556,225,32.73360062,-117.1900024,19.738783,-156.045603
SAN,LAS,945.1315068,3425.391781,4846,32.73360062,-117.1900024,36.08010101,-115.1520004
SAN,LAX,628.4821918,1145.843836,3837,32.73360062,-117.1900024,33.94250107,-118.4079971
SAN,LIH,372.1468254,2676,252,32.73360062,-117.1900024,21.97599983,-159.3390045
SAN,MCI,511.7780822,3771.747945,1032,32.73360062,-117.1900024,39.2976,-94.713898
SAN,MCO,571.4478022,4451.5,754,32.73360062,-117.1900024,28.42939949,-81.30899811
SAN,MDW,786.8465753,6078.772603,1284,32.73360062,-117.1900024,41.785999,-87.752403
SAN,MIA,360.4615385,2883.574176,463,32.73360062,-117.1900024,25.79319954,-80.29060364
SAN,MKE,225.8319328,1739,119,32.73360062,-117.1900024,42.94720078,-87.89659882
SAN,MRY,80.59701493,375,201,32.73360062,-117.1900024,36.5870018,-121.8430023
SAN,MSP,773.3945205,5657.906849,1348,32.73360062,-117.1900024,44.882,-93.221802
SAN,MSY,206.9382022,1634.932584,364,32.73360062,-117.1900024,29.99340057,-90.25800323
SAN,OAK,885.2438356,4705.605479,3851,32.73360062,-117.1900024,37.721298,-122.221001
SAN,OGG,575.478022,4111.673077,589,32.73360062,-117.1900024,20.8986,-156.429993
SAN,OKC,165.943662,1137,71,32.73360062,-117.1900024,35.39310074,-97.60070038
SAN,OMA,193.0467033,1313,364,32.73360062,-117.1900024,41.3032,-95.894096
SAN,ORD,2064.024658,15016.06301,3181,32.73360062,-117.1900024,41.9786,-87.9048
SAN,PDX,873.7369863,5513.646575,2157,32.73360062,-117.1900024,45.58869934,-122.5979996
SAN,PHL,608.6859504,4726.942149,724,32.73360062,-117.1900024,39.87189865,-75.2410965
SAN,PHX,1085.232877,4432.569863,5322,32.73360062,-117.1900024,33.43429947,-112.012001
SAN,PIT,268.3333333,2106,39,32.73360062,-117.1900024,40.49150085,-80.23290253
SAN,PVU,100,599,1,32.73360062,-117.1900024,40.21920013,-111.7229996
SAN,RDU,279.125,2193,40,32.73360062,-117.1900024,35.87760162,-78.78749847
SAN,RNO,186.9671233,1044.186301,781,32.73360062,-117.1900024,39.49909973,-119.7679977
SAN,SAT,348.5287671,2554.942466,826,32.73360062,-117.1900024,29.53370094,-98.46980286
SAN,SCK,79.2987013,423,77,32.73360062,-117.1900024,37.89419937,-121.237999
SAN,SEA,1868.136986,11199.0411,3893,32.73360062,-117.1900024,47.449001,-122.308998
SAN,SFO,1959.723288,9499.668493,7757,32.73360062,-117.1900024,37.61899948,-122.375
SAN,SJC,1176.967123,6069.920548,5313,32.73360062,-117.1900024,37.362598,-121.929001
SAN,SLC,782.0520548,4436.882192,2587,32.73360062,-117.1900024,40.78839874,-111.9779968
SAN,SMF,1243.219178,6546.410959,4978,32.73360062,-117.1900024,38.69540024,-121.5910034
SAN,STL,609.5671233,4636.873973,1087,32.73360062,-117.1900024,38.748697,-90.370003
SAN,STS,100.4299517,508,207,32.73360062,-117.1900024,38.50899887,-122.8130035
SAN,TPA,260.4860335,2087,358,32.73360062,-117.1900024,27.97550011,-82.53320313
SAN,TUL,172.1886792,1237,53,32.73360062,-117.1900024,36.19839859,-95.88809967
SAN,TUS,134.6876712,708.6876712,704,32.73360062,-117.1900024,32.11610031,-110.9410019
SAT,ABQ,105.7894737,609,19,29.53370094,-98.46980286,35.040199,-106.609001
SAT,ATL,1233.723288,8028.827397,3353,29.53370094,-98.46980286,33.6367,-84.428101
SAT,BNA,225.5714286,1555.928571,689,29.53370094,-98.46980286,36.12450027,-86.67819977
SAT,BWI,425.7808219,3226.463014,837,29.53370094,-98.46980286,39.1754,-76.668297
SAT,CLE,174.4814815,1240,27,29.53370094,-98.46980286,41.4117012,-81.84980011
SAT,CLT,651.6785714,4325.851648,1438,29.53370094,-98.46980286,35.2140007,-80.94309998
SAT,CMH,165.3571429,1139,14,29.53370094,-98.46980286,39.998001,-82.891899
SAT,COS,126.4,732,95,29.53370094,-98.46980286,38.805801,-104.700996
SAT,CVG,150.8818898,1024,127,29.53370094,-98.46980286,39.04880142,-84.6678009
SAT,DAL,538.1123288,2242.106849,3303,29.53370094,-98.46980286,32.847099,-96.851799
SAT,DEN,671.5945205,4093.994521,1882,29.53370094,-98.46980286,39.86169815,-104.6729965
SAT,DFW,726.3917808,2521.430137,3726,29.53370094,-98.46980286,32.896801,-97.038002
SAT,DTW,423.0138122,2897.502762,864,29.53370094,-98.46980286,42.21239853,-83.35340118
SAT,ELP,197.5726027,1171.375342,862,29.53370094,-98.46980286,31.80719948,-106.3779984
SAT,EWR,266.9267606,1949.095775,441,29.53370094,-98.46980286,40.69250107,-74.16870117
SAT,FLL,158.3672316,1145,177,29.53370094,-98.46980286,26.072599,-80.152702
SAT,HOU,274.830137,950.5315068,1807,29.53370094,-98.46980286,29.64539909,-95.27890015
SAT,IAD,431.3205479,3119.539726,836,29.53370094,-98.46980286,38.94449997,-77.45580292
SAT,IAH,456.7967033,1469.230769,2800,29.53370094,-98.46980286,29.9843998,-95.34140015
SAT,JAX,149.1764706,1007,34,29.53370094,-98.46980286,30.49410057,-81.68789673
SAT,JFK,221.4916667,1600.225,363,29.53370094,-98.46980286,40.63980103,-73.77890015
SAT,LAS,751.0328767,4908.613699,1676,29.53370094,-98.46980286,36.08010101,-115.1520004
SAT,LAX,785.4082192,4883.813699,1472,29.53370094,-98.46980286,33.94250107,-118.4079971
SAT,LGA,201.25,1586,4,29.53370094,-98.46980286,40.77719879,-73.87259674
SAT,MCI,107.1030641,707.9665738,360,29.53370094,-98.46980286,39.2976,-94.713898
SAT,MCO,272.4093407,1881.807692,658,29.53370094,-98.46980286,28.42939949,-81.30899811
SAT,MDW,312.6318681,2208.615385,776,29.53370094,-98.46980286,41.785999,-87.752403
SAT,MEM,108.8076923,625,26,29.53370094,-98.46980286,35.04240036,-89.97669983
SAT,MIA,164.7653959,1146.351906,342,29.53370094,-98.46980286,25.79319954,-80.29060364
SAT,MSP,403.0412088,2670.17033,886,29.53370094,-98.46980286,44.882,-93.221802
SAT,MSY,114.7728532,697.8947368,510,29.53370094,-98.46980286,29.99340057,-90.25800323
SAT,OAK,211.5819209,1476,177,29.53370094,-98.46980286,37.721298,-122.221001
SAT,OKC,79.07317073,407,41,29.53370094,-98.46980286,35.39310074,-97.60070038
SAT,OMA,129.2571429,824,35,29.53370094,-98.46980286,41.3032,-95.894096
SAT,ONT,177.3312883,1166,163,29.53370094,-98.46980286,34.05599976,-117.6009979
SAT,ORD,795.9205479,4976.835616,1745,29.53370094,-98.46980286,41.9786,-87.9048
SAT,PHL,268.2492013,1916.600639,401,29.53370094,-98.46980286,39.87189865,-75.2410965
SAT,PHX,1008.30411,5896.380822,2553,29.53370094,-98.46980286,33.43429947,-112.012001
SAT,RDU,175.443038,1224,79,29.53370094,-98.46980286,35.87760162,-78.78749847
SAT,SAN,384.9890411,2564.221918,829,29.53370094,-98.46980286,32.73360062,-117.1900024
SAT,SEA,258.9559229,1774,363,29.53370094,-98.46980286,47.449001,-122.308998
SAT,SFB,146.835443,1042,79,29.53370094,-98.46980286,28.77759933,-81.23750305
SAT,SFO,240.7252747,1494.214286,367,29.53370094,-98.46980286,37.61899948,-122.375
SAT,SJC,214.3333333,1454,63,29.53370094,-98.46980286,37.362598,-121.929001
SAT,SLC,329.9201102,2105.126722,703,29.53370094,-98.46980286,40.78839874,-111.9779968
SAT,SNA,180.0273973,1177,73,29.53370094,-98.46980286,33.67570114,-117.8679962
SAT,STL,223.1780822,1507.39726,700,29.53370094,-98.46980286,38.748697,-90.370003
SAT,TPA,143.7596685,1025.701657,382,29.53370094,-98.46980286,27.97550011,-82.53320313
SAT,TUL,90.35294118,483,34,29.53370094,-98.46980286,36.19839859,-95.88809967
SAV,ATL,634.3315068,2037.39726,3475,32.12760162,-81.20210266,33.6367,-84.428101
SAV,BNA,87.96,417,50,32.12760162,-81.20210266,36.12450027,-86.67819977
SAV,BOS,188.4369748,1246.761905,494,32.12760162,-81.20210266,42.36429977,-71.00520325
SAV,BWI,95.49122807,549,114,32.12760162,-81.20210266,39.1754,-76.668297
SAV,CLE,106.8347107,641,121,32.12760162,-81.20210266,41.4117012,-81.84980011
SAV,CLT,596.6538462,1753.739011,2997,32.12760162,-81.20210266,35.2140007,-80.94309998
SAV,CVG,94.08152174,515,184,32.12760162,-81.20210266,39.04880142,-84.6678009
SAV,DCA,172.1538462,913.6242604,595,32.12760162,-81.20210266,38.8521,-77.037697
SAV,DEN,215.4153846,1414,65,32.12760162,-81.20210266,39.86169815,-104.6729965
SAV,DFW,351.5769231,1969.436813,775,32.12760162,-81.20210266,32.896801,-97.038002
SAV,DTW,124.018315,705,273,32.12760162,-81.20210266,42.21239853,-83.35340118
SAV,EWR,336.0611111,1899.8,966,32.12760162,-81.20210266,40.69250107,-74.16870117
SAV,HTS,80,437,1,32.12760162,-81.20210266,38.36669922,-82.55799866
SAV,IAD,143.7068966,806.2413793,454,32.12760162,-81.20210266,38.94449997,-77.45580292
SAV,IAH,240.5745856,1311.762431,558,32.12760162,-81.20210266,29.9843998,-95.34140015
SAV,IND,105.8571429,596,63,32.12760162,-81.20210266,39.7173,-86.294403
SAV,JFK,472.4337017,2758.944751,1391,32.12760162,-81.20210266,40.63980103,-73.77890015
SAV,LCK,92.89622642,539,106,32.12760162,-81.20210266,39.813801,-82.927803
SAV,LEX,81.44736842,451,38,32.12760162,-81.20210266,38.03649902,-84.60590363
SAV,LGA,319.3922652,1848.878453,927,32.12760162,-81.20210266,40.77719879,-73.87259674
SAV,MIA,98.44117647,468.0392157,217,32.12760162,-81.20210266,25.79319954,-80.29060364
SAV,MSP,176.2173913,1092,23,32.12760162,-81.20210266,44.882,-93.221802
SAV,ORD,353.8315412,1870.16129,675,32.12760162,-81.20210266,41.9786,-87.9048
SAV,PHL,244.7138365,1327.22956,671,32.12760162,-81.20210266,39.87189865,-75.2410965
SAV,PIT,99.52830189,579,106,32.12760162,-81.20210266,40.49150085,-80.23290253
SAV,SDF,91.7804878,489,82,32.12760162,-81.20210266,38.1744,-85.736
SBA,DEN,472.2872928,2922.596685,1155,34.42620087,-119.8399963,39.86169815,-104.6729965
SBA,DFW,183.6016949,1316,354,34.42620087,-119.8399963,32.896801,-97.038002
SBA,LAX,227.9068493,342.3452055,1404,34.42620087,-119.8399963,33.94250107,-118.4079971
SBA,PDX,138.4,784,135,34.42620087,-119.8399963,45.58869934,-122.5979996
SBA,PHX,392.8547945,1925.958904,1545,34.42620087,-119.8399963,33.43429947,-112.012001
SBA,SEA,151.3434066,908,364,34.42620087,-119.8399963,47.449001,-122.308998
SBA,SFO,405.2712329,1456.432877,2029,34.42620087,-119.8399963,37.61899948,-122.375
SBN,ATL,453.0246575,2177.161644,1404,41.70869827,-86.31729889,33.6367,-84.428101
SBN,AZA,224.4711538,1501,104,41.70869827,-86.31729889,33.30780029,-111.6549988
SBN,CLT,218.236715,1039.623188,403,41.70869827,-86.31729889,35.2140007,-80.94309998
SBN,DFW,289.6778846,1663.528846,409,41.70869827,-86.31729889,32.896801,-97.038002
