Origin,Dest,AVG_Time,AVG_Distance,Count,O_lat,O_long,D_lat,D_long
EWR,OKC,190.4,1325.0,5,40.692,-74.169,35.393,-97.601
EWR,OMA,177.287128712871,1134.0,101,40.692,-74.169,41.302,-95.894
EWR,ORD,118.99868938401,719.0,763,40.692,-74.169,41.979,-87.904
EWR,ORF,52.6410256410256,284.0,117,40.692,-74.169,36.894,-76.201
EWR,PBI,147.686468646865,1023.0,606,40.692,-74.169,26.683,-80.096
EWR,PDX,342.822784810127,2434.0,158,40.692,-74.169,45.589,-122.597
EWR,PHX,304.368279569892,2133.0,372,40.692,-74.169,33.434,-112.008
EWR,PIT,59.3473389355742,319.0,357,40.692,-74.169,40.491,-80.233
EWR,PVD,32.6754966887417,160.0,151,40.692,-74.169,41.724,-71.428
EWR,PWM,48.2434210526316,284.0,152,40.692,-74.169,43.646,-70.309
EWR,RDU,73.248243559719,416.0,427,40.692,-74.169,35.877,-78.787
EWR,RIC,55.9830508474576,277.0,177,40.692,-74.169,37.505,-77.319
EWR,ROC,47.3181818181818,246.0,132,40.692,-74.169,43.119,-77.672
EWR,RSW,160.370466321244,1068.0,386,40.692,-74.169,26.536,-81.755
EWR,SAN,334.857142857143,2425.0,210,40.692,-74.169,32.733,-117.189
EWR,SAT,226.64,1569.0,50,40.692,-74.169,29.534,-98.47
EWR,SAV,109.303797468354,708.0,79,40.692,-74.169,32.127,-81.202
EWR,SEA,340.352739726027,2402.0,292,40.692,-74.169,47.449,-122.309
EWR,SFO,349.810178817056,2565.0,727,40.692,-74.169,37.619,-122.375
EWR,SJC,355.823529411765,2548.0,102,40.692,-74.169,37.362,-121.929
EWR,SLC,283.227722772277,1969.0,101,40.692,-74.169,40.788,-111.978
EWR,SMF,332.666666666667,2500.0,6,40.692,-74.169,38.695,-121.591
EWR,SNA,328.77358490566,2434.0,106,40.692,-74.169,33.676,-117.868
EWR,STL,140.351598173516,872.0,219,40.692,-74.169,38.748,-90.36
EWR,SYR,40.1428571428571,195.0,98,40.692,-74.169,43.111,-76.106
EWR,TPA,147.567164179104,997.0,402,40.692,-74.169,27.975,-82.533
EWR,TYS,100.920792079208,631.0,101,40.692,-74.169,35.812,-83.993
EYW,ATL,95.6289752650177,646.0,283,24.556,-81.759,33.64,-84.427
EYW,CLT,104.367816091954,736.0,174,24.556,-81.759,35.214,-80.943
EYW,DCA,132.565217391304,1023.0,69,24.556,-81.759,38.852,-77.037
EYW,EWR,155.477611940299,1196.0,67,24.556,-81.759,40.692,-74.169
EYW,MIA,26.1578947368421,125.0,228,24.556,-81.759,25.793,-80.291
EYW,ORD,173.78431372549,1251.0,51,24.556,-81.759,41.979,-87.904
FAI,ANC,44.9712918660287,261.0,209,64.815,-147.856,61.174,-149.996
FAI,SEA,183.760714285714,1533.0,280,64.815,-147.856,47.449,-122.309
FAT,DEN,114.402298850575,844.0,174,36.776,-119.718,39.858,-104.667
FAT,DFW,161.130434782609,1313.0,115,36.776,-119.718,32.896,-97.037
FAT,LAS,45.7352941176471,259.0,68,36.776,-119.718,36.08,-115.152
FAT,LAX,42.9230769230769,209.0,208,36.776,-119.718,33.942,-118.408
FAT,PDX,93.8444444444444,626.0,45,36.776,-119.718,45.589,-122.597
FAT,PHX,79.7977941176471,493.0,272,36.776,-119.718,33.434,-112.008
FAT,SAN,52.1150442477876,314.0,113,36.776,-119.718,32.733,-117.189
FAT,SEA,115.105263157895,748.0,76,36.776,-119.718,47.449,-122.309
FAT,SFO,32.454954954955,158.0,222,36.776,-119.718,37.619,-122.375
FAT,SLC,73.0506329113924,501.0,158,36.776,-119.718,40.788,-111.978
FLL,ACY,123.538922155689,977.0,167,26.072,-80.153,39.458,-74.577
FLL,ALB,151.281818181818,1204.0,110,26.072,-80.153,42.748,-73.803
FLL,ATL,84.855230125523,581.0,1195,26.072,-80.153,33.64,-84.427
FLL,AUS,157.810650887574,1105.0,169,26.072,-80.153,30.194,-97.67
FLL,BDL,146.904593639576,1173.0,283,26.072,-80.153,41.939,-72.683
FLL,BLV,140.941176470588,1028.0,17,26.072,-80.153,38.545,-89.835
FLL,BNA,112.123505976096,793.0,251,26.072,-80.153,36.124,-86.678
FLL,BOS,158.281853281853,1237.0,518,26.072,-80.153,42.364,-71.005
FLL,BUF,148.745562130178,1166.0,169,26.072,-80.153,42.94,-78.732
FLL,BWI,119.821513002364,925.0,846,26.072,-80.153,39.175,-76.668
FLL,CHS,68.6078431372549,470.0,51,26.072,-80.153,32.899,-80.04
FLL,CLE,139.185897435897,1062.0,156,26.072,-80.153,41.412,-81.85
FLL,CLT,94.1724137931034,632.0,377,26.072,-80.153,35.214,-80.943
FLL,CMH,129.336956521739,973.0,92,26.072,-80.153,39.998,-82.892
FLL,CVG,125.765217391304,932.0,115,26.072,-80.153,39.046,-84.662
FLL,DAL,159.259842519685,1108.0,127,26.072,-80.153,32.847,-96.852
FLL,DCA,119.193798449612,899.0,387,26.072,-80.153,38.852,-77.037
FLL,DEN,235.011952191235,1703.0,251,26.072,-80.153,39.858,-104.667
FLL,DFW,163.306345733042,1119.0,457,26.072,-80.153,32.896,-97.037
FLL,DTW,148.199134199134,1127.0,462,26.072,-80.153,42.212,-83.353
FLL,EWR,142.139139139139,1065.0,999,26.072,-80.153,40.692,-74.169
FLL,GRR,156.6875,1198.0,16,26.072,-80.153,42.881,-85.523
FLL,HOU,142.662337662338,957.0,154,26.072,-80.153,29.645,-95.279
FLL,HPN,144.889908256881,1097.0,109,26.072,-80.153,41.067,-73.707
FLL,IAD,118.215568862275,901.0,167,26.072,-80.153,38.944,-77.456
FLL,IAG,148.803921568627,1176.0,51,26.072,-80.153,43.107,-78.946
FLL,IAH,142.464174454829,966.0,321,26.072,-80.153,29.98,-95.34
FLL,IND,137.5,1005.0,132,26.072,-80.153,39.717,-86.294
FLL,ISP,136.354545454545,1092.0,110,26.072,-80.153,40.795,-73.1
FLL,JAX,52.9634146341463,319.0,164,26.072,-80.153,30.494,-81.688
FLL,JFK,136.073649754501,1069.0,611,26.072,-80.153,40.64,-73.779
FLL,LAS,292.736842105263,2173.0,171,26.072,-80.153,36.08,-115.152
FLL,LAX,316.8934169279,2343.0,319,26.072,-80.153,33.942,-118.408
FLL,LCK,127.705882352941,961.0,17,26.072,-80.153,39.814,-82.928
FLL,LGA,139.66958698373,1076.0,799,26.072,-80.153,40.777,-73.872
FLL,LGB,315.298245614035,2327.0,57,26.072,-80.153,33.818,-118.151
FLL,MCI,173.703125,1242.0,64,26.072,-80.153,39.297,-94.714
FLL,MCO,34.1305483028721,177.0,383,26.072,-80.153,28.429,-81.316
FLL,MDW,155.491978609626,1167.0,187,26.072,-80.153,41.786,-87.752
FLL,MEM,124.117647058824,851.0,17,26.072,-80.153,35.042,-89.977
FLL,MKE,166.534090909091,1243.0,88,26.072,-80.153,42.947,-87.896
FLL,MSP,202.6625,1487.0,160,26.072,-80.153,44.88,-93.217
FLL,MSY,100.067375886525,674.0,282,26.072,-80.153,29.993,-90.258
FLL,MYR,76.8181818181818,529.0,55,26.072,-80.153,33.68,-78.928
FLL,ORD,161.238095238095,1182.0,504,26.072,-80.153,41.979,-87.904
FLL,ORF,103.375,781.0,16,26.072,-80.153,36.894,-76.201
FLL,PBG,159.207317073171,1334.0,82,26.072,-80.153,44.651,-73.468
FLL,PHL,131.972270363951,992.0,577,26.072,-80.153,39.872,-75.241
FLL,PHX,277.890625,1972.0,64,26.072,-80.153,33.434,-112.008
FLL,PIT,129.182389937107,994.0,159,26.072,-80.153,40.491,-80.233
FLL,PVD,148.624277456647,1188.0,173,26.072,-80.153,41.724,-71.428
FLL,RDU,96.8977777777778,680.0,225,26.072,-80.153,35.877,-78.787
FLL,RIC,106.545454545455,805.0,110,26.072,-80.153,37.505,-77.319
FLL,SAN,306.377777777778,2269.0,45,26.072,-80.153,32.733,-117.189
FLL,SEA,373.80303030303,2717.0,66,26.072,-80.153,47.449,-122.309
FLL,SFO,350.232067510549,2584.0,237,26.072,-80.153,37.619,-122.375
FLL,SLC,286.773913043478,2084.0,115,26.072,-80.153,40.788,-111.978
FLL,STL,145.547008547009,1057.0,117,26.072,-80.153,38.748,-90.36
FLL,SWF,150.092592592593,1118.0,54,26.072,-80.153,41.504,-74.105
FLL,SYR,152.449275362319,1197.0,69,26.072,-80.153,43.111,-76.106
FLL,TPA,38.0158311345646,197.0,379,26.072,-80.153,27.975,-82.533
FLL,TYS,96.0,708.0,32,26.072,-80.153,35.812,-83.993
FLO,CLT,29.1666666666667,99.0,12,34.185,-79.724,35.214,-80.943
FSM,ATL,78.6020408163265,579.0,98,35.336,-94.367,33.64,-84.427
FSM,DFW,45.2912621359223,227.0,206,35.336,-94.367,32.896,-97.037
GCK,DFW,63.4017857142857,404.0,112,37.927,-100.724,32.896,-97.037
GEG,BOI,41.9368421052632,287.0,95,47.62,-117.534,43.564,-116.223
GEG,DEN,103.400900900901,836.0,222,47.62,-117.534,39.858,-104.667
GEG,DFW,174.677419354839,1477.0,62,47.62,-117.534,32.896,-97.037
GEG,LAS,109.342105263158,806.0,114,47.62,-117.534,36.08,-115.152
GEG,MSP,144.383177570093,1175.0,107,47.62,-117.534,44.88,-93.217
GEG,OAK,102.304347826087,723.0,115,47.62,-117.534,37.721,-122.221
GEG,ORD,184.607142857143,1498.0,56,47.62,-117.534,41.979,-87.904
GEG,PHX,132.647058823529,1020.0,170,47.62,-117.534,33.434,-112.008
GEG,SEA,46.3132530120482,224.0,415,47.62,-117.534,47.449,-122.309
GEG,SFO,107.424778761062,733.0,113,47.62,-117.534,37.619,-122.375
GEG,SLC,73.4472361809045,546.0,199,47.62,-117.534,40.788,-111.978
GEG,SMF,87.5964912280702,649.0,57,47.62,-117.534,38.695,-121.591
GFK,LAS,167.764705882353,1230.0,17,47.949,-97.176,36.08,-115.152
GFK,MSP,48.6653543307087,284.0,254,47.949,-97.176,44.88,-93.217
GFK,SFB,190.777777777778,1573.0,9,47.949,-97.176,0,0
GGG,DFW,34.71875,140.0,96,32.385,-94.711,32.896,-97.037
GNV,ATL,53.6184971098266,300.0,346,29.69,-82.272,33.64,-84.427
GNV,CLT,63.0092592592593,388.0,216,29.69,-82.272,35.214,-80.943
GNV,MIA,51.5591397849462,294.0,93,29.69,-82.272,25.793,-80.291
GRB,ATL,107.0,774.0,55,44.485,-88.129,33.64,-84.427
GRB,DTW,48.4056603773585,287.0,106,44.485,-88.129,42.212,-83.353
GRB,MSP,49.7597402597403,252.0,154,44.485,-88.129,44.88,-93.217
GRB,ORD,41.8949152542373,173.0,295,44.485,-88.129,41.979,-87.904
GRK,ATL,103.619047619048,803.0,21,31.067,-97.829,33.64,-84.427
GRK,DFW,31.4930555555556,134.0,288,31.067,-97.829,32.896,-97.037
GRK,IAH,36.6470588235294,166.0,102,31.067,-97.829,29.98,-95.34
GRR,ATL,96.7341772151899,640.0,237,42.881,-85.523,33.64,-84.427
GRR,BWI,73.4561403508772,528.0,57,42.881,-85.523,39.175,-76.668
GRR,CLT,86.2293577981651,583.0,109,42.881,-85.523,35.214,-80.943
GRR,DCA,79.3820224719101,524.0,89,42.881,-85.523,38.852,-77.037
GRR,DEN,151.14953271028,1015.0,107,42.881,-85.523,39.858,-104.667
GRR,DFW,141.110429447853,931.0,163,42.881,-85.523,32.896,-97.037
GRR,DTW,29.5875706214689,120.0,177,42.881,-85.523,42.212,-83.353
GRR,EWR,83.6545454545455,605.0,55,42.881,-85.523,40.692,-74.169
GRR,FLL,156.8125,1198.0,16,42.881,-85.523,26.072,-80.153
GRR,IAH,158.981818181818,1042.0,55,42.881,-85.523,29.98,-95.34
GRR,LAS,201.117647058824,1642.0,17,42.881,-85.523,36.08,-115.152
GRR,LGA,84.6818181818182,618.0,66,42.881,-85.523,40.777,-73.872
GRR,MCO,135.858407079646,1024.0,113,42.881,-85.523,28.429,-81.316
GRR,MDW,36.7643312101911,137.0,157,42.881,-85.523,41.786,-87.752
GRR,MSP,71.7277486910995,408.0,191,42.881,-85.523,44.88,-93.217
GRR,ORD,33.1013745704467,137.0,582,42.881,-85.523,41.979,-87.904
GRR,PIE,136.697674418605,1044.0,43,42.881,-85.523,27.911,-82.687
GRR,RSW,151.32,1147.0,75,42.881,-85.523,26.536,-81.755
GRR,SFB,131.423728813559,1001.0,59,42.881,-85.523,0,0
GRR,TPA,142.189189189189,1041.0,37,42.881,-85.523,27.975,-82.533
GTF,LAS,108.055555555556,811.0,18,47.482,-111.371,36.08,-115.152
GTF,MSP,112.631578947368,887.0,57,47.482,-111.371,44.88,-93.217
GTF,SLC,67.0884955752212,463.0,113,47.482,-111.371,40.788,-111.978
HIB,MSP,37.8064516129032,174.0,93,47.386,-92.839,44.88,-93.217
HLN,DEN,82.1090909090909,594.0,55,46.607,-111.983,39.858,-104.667
HLN,MSP,116.4375,913.0,48,46.607,-111.983,44.88,-93.217
HLN,SLC,62.7213114754098,402.0,122,46.607,-111.983,40.788,-111.978
HNL,ANC,322.642857142857,2777.0,56,21.316,-157.927,61.174,-149.996
HNL,ATL,484.071428571429,4502.0,56,21.316,-157.927,33.64,-84.427
HNL,DEN,359.206349206349,3365.0,63,21.316,-157.927,39.858,-104.667
HNL,DFW,405.778761061947,3784.0,113,21.316,-157.927,32.896,-97.037
HNL,EWR,526.163636363636,4962.0,55,21.316,-157.927,40.692,-74.169
HNL,IAD,513.0,4817.0,14,21.316,-157.927,38.944,-77.456
HNL,IAH,416.821428571429,3904.0,56,21.316,-157.927,29.98,-95.34
HNL,ITO,36.5140073081608,216.0,821,21.316,-157.927,19.72,-155.049
HNL,JFK,544.84126984127,4983.0,63,21.316,-157.927,40.64,-73.779
HNL,KOA,28.7715163934426,163.0,976,21.316,-157.927,19.739,-156.046
HNL,LAS,313.395973154362,2762.0,149,21.316,-157.927,36.08,-115.152
HNL,LAX,294.053990610329,2556.0,852,21.316,-157.927,33.942,-118.408
HNL,LIH,23.1096579476861,102.0,994,21.316,-157.927,21.976,-159.339
HNL,MSP,436.66,3972.0,50,21.316,-157.927,44.88,-93.217
HNL,OAK,280.246913580247,2409.0,81,21.316,-157.927,37.721,-122.221
HNL,OGG,21.9831422791639,100.0,1483,21.316,-157.927,20.899,-156.431
HNL,ORD,448.909090909091,4243.0,55,21.316,-157.927,41.979,-87.904
HNL,PDX,302.162393162393,2603.0,117,21.316,-157.927,45.589,-122.597
HNL,PHX,329.81512605042,2917.0,119,21.316,-157.927,33.434,-112.008
HNL,SAN,297.663716814159,2614.0,113,21.316,-157.927,32.733,-117.189
HNL,SEA,314.814285714286,2677.0,280,21.316,-157.927,47.449,-122.309
HNL,SFO,273.871559633028,2398.0,327,21.316,-157.927,37.619,-122.375
HNL,SJC,282.348314606742,2417.0,89,21.316,-157.927,37.362,-121.929
HNL,SLC,333.392857142857,2994.0,56,21.316,-157.927,40.788,-111.978
HNL,SMF,285.982456140351,2462.0,57,21.316,-157.927,38.695,-121.591
HOB,IAH,75.5576923076923,501.0,104,32.688,-103.217,29.98,-95.34
HOU,ABQ,111.62091503268,759.0,153,29.645,-95.279,0,0
HOU,ABQ,111.62091503268,759.0,153,29.645,-95.279,35.04,-106.609
HOU,ATL,89.8092783505155,696.0,582,29.645,-95.279,33.64,-84.427
HOU,AUS,30.0035211267606,148.0,284,29.645,-95.279,30.194,-97.67
HOU,BHM,74.3434343434343,570.0,99,29.645,-95.279,33.563,-86.753
HOU,BNA,84.7961165048544,670.0,206,29.645,-95.279,36.124,-86.678
HOU,BOS,189.801886792453,1609.0,106,29.645,-95.279,42.364,-71.005
HOU,BWI,146.659090909091,1246.0,176,29.645,-95.279,39.175,-76.668
HOU,CHS,110.372549019608,928.0,51,29.645,-95.279,32.899,-80.04
HOU,CLT,111.303571428571,920.0,56,29.645,-95.279,35.214,-80.943
HOU,CMH,129.0,1001.0,1,29.645,-95.279,39.998,-82.892
HOU,CRP,36.2970297029703,187.0,202,29.645,-95.279,27.77,-97.501
HOU,DAL,42.8084016393443,239.0,976,29.645,-95.279,32.847,-96.852
HOU,DCA,143.70253164557,1218.0,158,29.645,-95.279,38.852,-77.037
HOU,DEN,125.242990654206,883.0,321,29.645,-95.279,39.858,-104.667
HOU,DFW,47.2124645892351,247.0,353,29.645,-95.279,32.896,-97.037
HOU,ELP,97.7124183006536,677.0,153,29.645,-95.279,31.807,-106.378
HOU,FLL,115.423076923077,957.0,156,29.645,-95.279,26.072,-80.153
HOU,HRL,45.1174089068826,277.0,247,29.645,-95.279,26.228,-97.654
HOU,IND,107.684210526316,861.0,57,29.645,-95.279,39.717,-86.294
HOU,JAX,95.6666666666667,816.0,57,29.645,-95.279,30.494,-81.688
HOU,JFK,173.5,1428.0,54,29.645,-95.279,40.64,-73.779
HOU,LAS,173.524904214559,1235.0,261,29.645,-95.279,36.08,-115.152
HOU,LAX,193.574803149606,1390.0,254,29.645,-95.279,33.942,-118.408
HOU,LBB,84.0,474.0,1,29.645,-95.279,33.664,-101.823
HOU,LGA,171.054421768707,1428.0,147,29.645,-95.279,40.777,-73.872
HOU,MAF,67.5859872611465,441.0,157,29.645,-95.279,31.942,-102.202
HOU,MCI,92.1275167785235,666.0,149,29.645,-95.279,39.297,-94.714
HOU,MCO,106.525210084034,849.0,238,29.645,-95.279,28.429,-81.316
HOU,MDW,118.785256410256,937.0,312,29.645,-95.279,41.786,-87.752
HOU,MEM,66.5463917525773,484.0,97,29.645,-95.279,35.042,-89.977
HOU,MSY,44.1504950495049,302.0,505,29.645,-95.279,29.993,-90.258
HOU,OAK,227.548672566372,1642.0,113,29.645,-95.279,37.721,-122.221
HOU,OKC,62.2060301507538,419.0,199,29.645,-95.279,35.393,-97.601
HOU,OMA,107.339285714286,804.0,56,29.645,-95.279,41.302,-95.894
HOU,PHX,150.290748898678,1020.0,227,29.645,-95.279,33.434,-112.008
HOU,PIT,133.696428571429,1131.0,56,29.645,-95.279,40.491,-80.233
HOU,PNS,64.0,488.0,55,29.645,-95.279,30.473,-87.187
HOU,RDU,126.535714285714,1050.0,56,29.645,-95.279,35.877,-78.787
HOU,SAN,182.610619469027,1313.0,113,29.645,-95.279,32.733,-117.189
HOU,SAT,38.4858156028369,192.0,282,29.645,-95.279,29.534,-98.47
HOU,SLC,176.777777777778,1214.0,9,29.645,-95.279,40.788,-111.978
HOU,SNA,190.928571428571,1357.0,56,29.645,-95.279,33.676,-117.868
HOU,STL,92.5336538461538,687.0,208,29.645,-95.279,38.748,-90.36
HOU,TPA,97.4539877300613,781.0,163,29.645,-95.279,27.975,-82.533
HOU,TUL,66.0397350993377,453.0,151,29.645,-95.279,36.198,-95.888
HPN,ATL,121.538152610442,780.0,249,41.067,-73.707,33.64,-84.427
HPN,CLT,96.1655629139073,564.0,151,41.067,-73.707,35.214,-80.943
HPN,DCA,53.0813953488372,234.0,86,41.067,-73.707,38.852,-77.037
HPN,DTW,86.1904761904762,505.0,126,41.067,-73.707,42.212,-83.353
HPN,FLL,160.201834862385,1097.0,109,41.067,-73.707,26.072,-80.153
HPN,MCO,144.751552795031,972.0,161,41.067,-73.707,28.429,-81.316
HPN,ORD,121.754901960784,738.0,102,41.067,-73.707,41.979,-87.904
HPN,PBI,153.873303167421,1056.0,221,41.067,-73.707,26.683,-80.096
HPN,RSW,167.589285714286,1102.0,56,41.067,-73.707,26.536,-81.755
HPN,TPA,155.618181818182,1032.0,55,41.067,-73.707,27.975,-82.533
HRL,AUS,43.0714285714286,273.0,56,26.228,-97.654,30.194,-97.67
HRL,DAL,80.0,458.0,1,26.228,-97.654,32.847,-96.852
HRL,HOU,45.1803278688525,277.0,244,26.228,-97.654,29.645,-95.279
HRL,IAH,51.2422360248447,295.0,161,26.228,-97.654,29.98,-95.34
HRL,MSP,166.170212765957,1310.0,47,26.228,-97.654,44.88,-93.217
IAD,ATL,86.1651376146789,534.0,654,38.944,-77.456,33.64,-84.427
IAD,AUS,193.790540540541,1297.0,148,38.944,-77.456,30.194,-97.67
IAD,BDL,53.020725388601,326.0,193,38.944,-77.456,41.939,-72.683
IAD,BNA,86.5545454545454,542.0,110,38.944,-77.456,36.124,-86.678
IAD,BOS,64.7222222222222,413.0,342,38.944,-77.456,42.364,-71.005
IAD,BTV,63.0,441.0,59,38.944,-77.456,44.472,-73.153
IAD,BUF,47.5686274509804,283.0,51,38.944,-77.456,42.94,-78.732
IAD,CAE,64.0,401.0,8,38.944,-77.456,33.939,-81.119
IAD,CHS,77.0074074074074,441.0,135,38.944,-77.456,32.899,-80.04
IAD,CLE,51.6108108108108,288.0,185,38.944,-77.456,41.412,-81.85
IAD,CLT,60.0097087378641,322.0,515,38.944,-77.456,35.214,-80.943
IAD,CMH,54.5742574257426,299.0,101,38.944,-77.456,39.998,-82.892
IAD,CVG,69.5887096774194,388.0,124,38.944,-77.456,39.046,-84.662
IAD,DEN,209.495633187773,1452.0,458,38.944,-77.456,39.858,-104.667
IAD,DFW,174.648902821317,1172.0,319,38.944,-77.456,32.896,-97.037
IAD,DTW,67.9444444444444,383.0,306,38.944,-77.456,42.212,-83.353
IAD,EWR,46.1860465116279,212.0,86,38.944,-77.456,40.692,-74.169
IAD,FLL,135.861445783133,901.0,166,38.944,-77.456,26.072,-80.153
IAD,HNL,606.785714285714,4817.0,14,38.944,-77.456,21.316,-157.927
IAD,IAH,175.504166666667,1190.0,240,38.944,-77.456,29.98,-95.34
IAD,IND,78.956043956044,476.0,91,38.944,-77.456,39.717,-86.294
IAD,JAX,95.1,630.0,100,38.944,-77.456,30.494,-81.688
IAD,JFK,47.4911764705882,228.0,340,38.944,-77.456,40.64,-73.779
IAD,LAS,286.677419354839,2065.0,155,38.944,-77.456,36.08,-115.152
IAD,LAX,313.938461538462,2288.0,455,38.944,-77.456,33.942,-118.408
IAD,LGA,46.4377880184332,229.0,217,38.944,-77.456,40.777,-73.872
IAD,MCI,141.254545454545,926.0,110,38.944,-77.456,39.297,-94.714
IAD,MCO,111.163265306122,758.0,294,38.944,-77.456,28.429,-81.316
IAD,MDT,24.4242424242424,94.0,66,38.944,-77.456,40.193,-76.763
IAD,MIA,140.228395061728,921.0,162,38.944,-77.456,25.793,-80.291
IAD,MSP,140.175,908.0,200,38.944,-77.456,44.88,-93.217
IAD,MSY,140.299145299145,955.0,117,38.944,-77.456,29.993,-90.258
IAD,OKC,171.947368421053,1136.0,57,38.944,-77.456,35.393,-97.601
IAD,ORD,94.9601990049751,588.0,201,38.944,-77.456,41.979,-87.904
IAD,ORF,35.4153846153846,157.0,65,38.944,-77.456,36.894,-76.201
IAD,PDX,310.428571428571,2327.0,7,38.944,-77.456,45.589,-122.597
IAD,PHL,34.0195121951219,135.0,205,38.944,-77.456,39.872,-75.241
IAD,PHX,269.553571428571,1956.0,56,38.944,-77.456,33.434,-112.008
IAD,PIT,36.08,182.0,225,38.944,-77.456,40.491,-80.233
IAD,PVD,59.75,371.0,4,38.944,-77.456,41.724,-71.428
IAD,RDU,43.0642201834862,224.0,218,38.944,-77.456,35.877,-78.787
IAD,RIC,23.9166666666667,100.0,12,38.944,-77.456,37.505,-77.319
IAD,ROC,53.75,288.0,8,38.944,-77.456,43.119,-77.672
IAD,SAN,301.477477477477,2253.0,111,38.944,-77.456,32.733,-117.189
IAD,SAT,198.176056338028,1362.0,142,38.944,-77.456,29.534,-98.47
IAD,SAV,78.625,515.0,56,38.944,-77.456,32.127,-81.202
IAD,SEA,321.496932515337,2306.0,163,38.944,-77.456,47.449,-122.309
IAD,SFO,332.838645418327,2419.0,502,38.944,-77.456,37.619,-122.375
IAD,SLC,258.466666666667,1828.0,45,38.944,-77.456,40.788,-111.978
IAD,SMF,323.428571428571,2358.0,7,38.944,-77.456,38.695,-121.591
IAD,STL,117.083333333333,696.0,12,38.944,-77.456,38.748,-90.36
IAD,SYR,44.46875,296.0,32,38.944,-77.456,43.111,-76.106
IAD,TPA,117.404761904762,811.0,168,38.944,-77.456,27.975,-82.533
IAD,TYS,68.7307692307692,420.0,26,38.944,-77.456,35.812,-83.993
IAG,FLL,155.307692307692,1176.0,52,43.107,-78.946,26.072,-80.153
IAG,MYR,90.0,650.0,5,43.107,-78.946,33.68,-78.928
IAG,PIE,146.95,1069.0,20,43.107,-78.946,27.911,-82.687
IAG,SFB,134.818181818182,996.0,22,43.107,-78.946,0,0
IAH,ABQ,113.134969325153,744.0,163,29.98,-95.34,0,0
IAH,ABQ,113.134969325153,744.0,163,29.98,-95.34,35.04,-106.609
IAH,AEX,36.6756756756757,190.0,148,29.98,-95.34,31.327,-92.548
IAH,AMA,80.1052631578947,517.0,152,29.98,-95.34,35.219,-101.706
IAH,ATL,90.1028858218319,689.0,797,29.98,-95.34,33.64,-84.427
IAH,AUS,29.5679824561403,140.0,456,29.98,-95.34,30.194,-97.67
IAH,BDL,188.0625,1507.0,16,29.98,-95.34,41.939,-72.683
IAH,BHM,77.0038167938931,562.0,262,29.98,-95.34,33.563,-86.753
IAH,BNA,85.5116279069767,657.0,258,29.98,-95.34,36.124,-86.678
IAH,BOI,205.814814814815,1482.0,54,29.98,-95.34,43.564,-116.223
IAH,BOS,186.586206896552,1597.0,203,29.98,-95.34,42.364,-71.005
IAH,BRO,52.1111111111111,308.0,189,29.98,-95.34,25.907,-97.426
IAH,BTR,41.5658362989324,253.0,281,29.98,-95.34,30.533,-91.149
IAH,BWI,147.658385093168,1235.0,161,29.98,-95.34,39.175,-76.668
IAH,CAE,108.350877192982,878.0,57,29.98,-95.34,33.939,-81.119
IAH,CHS,114.69696969697,925.0,66,29.98,-95.34,32.899,-80.04
IAH,CLE,134.402255639098,1091.0,266,29.98,-95.34,41.412,-81.85
IAH,CLL,21.1694915254237,74.0,118,29.98,-95.34,30.588,-96.364
IAH,CLT,115.176975945017,912.0,582,29.98,-95.34,35.214,-80.943
IAH,CMH,124.399103139013,986.0,223,29.98,-95.34,39.998,-82.892
IAH,COS,119.237179487179,809.0,156,29.98,-95.34,38.806,-104.7
IAH,CRP,41.6221374045802,201.0,262,29.98,-95.34,27.77,-97.501
IAH,CVG,110.705660377358,871.0,265,29.98,-95.34,39.046,-84.662
IAH,DCA,145.293233082707,1208.0,399,29.98,-95.34,38.852,-77.037
IAH,DEN,122.385448916409,862.0,646,29.98,-95.34,39.858,-104.667
IAH,DFW,43.9750283768445,224.0,881,29.98,-95.34,32.896,-97.037
IAH,DSM,109.196261682243,802.0,107,29.98,-95.34,41.534,-93.663
IAH,DTW,133.016949152542,1075.0,531,29.98,-95.34,42.212,-83.353
IAH,ELP,97.5708955223881,667.0,268,29.98,-95.34,31.807,-106.378
IAH,EWR,166.363636363636,1400.0,517,29.98,-95.34,40.692,-74.169
IAH,FLL,117.492211838006,966.0,321,29.98,-95.34,26.072,-80.153
IAH,GRK,36.3269230769231,166.0,104,29.98,-95.34,31.067,-97.829
IAH,GRR,130.036363636364,1042.0,55,29.98,-95.34,42.881,-85.523
IAH,HNL,482.196428571429,3904.0,56,29.98,-95.34,21.316,-157.927
IAH,HOB,76.8269230769231,501.0,104,29.98,-95.34,32.688,-103.217
IAH,HRL,49.7116564417178,295.0,163,29.98,-95.34,26.228,-97.654
IAH,IAD,141.789473684211,1190.0,228,29.98,-95.34,38.944,-77.456
IAH,ICT,80.1512195121951,542.0,205,29.98,-95.34,37.65,-97.433
IAH,IND,106.675925925926,844.0,216,29.98,-95.34,39.717,-86.294
IAH,JAN,55.5099601593625,351.0,251,29.98,-95.34,32.311,-90.076
